time(s),trig_fname18,10,11,12,13,14,15,16,17,18,trig_fname29,0.5 5.8_fname20,1.5 5.8_fname21,off off_fname22,0.5 30_fname25,0.5 55_fname27,0.5 15_fname28,0.5 off_fname29,trig_fname34,1_lpm_fname30,1.5_lpm_fname31,0.5_lpm_fname32,2_lpm_fname33,0lpm_fname34
43.76,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2083066667
43.78,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2083266667
43.8,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2083466667
43.82,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2083666667
43.84,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2083866667
43.86,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2084066667
43.88,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2084266667
43.9,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2084466667
43.92,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2084666667
43.94,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2084866667
43.96,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2085066667
43.98,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2085266667
44,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2085466667
44.02,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2085666667
44.04,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2085866667
44.06,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2086066667
44.08,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2086266667
44.1,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2086466667
44.12,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2086666667
44.14,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2086866667
44.16,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2087066667
44.18,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2087266667
44.2,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2087466667
44.22,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2087666667
44.24,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2087866667
44.26,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2088066667
44.28,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2088266667
44.3,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2088466667
44.32,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2088666667
44.34,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2088866667
44.36,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089066667
44.38,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089266667
44.4,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.42,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.44,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.46,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.48,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.5,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.52,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.54,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.56,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.58,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.6,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.62,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.64,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.66,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.68,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.7,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.72,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.74,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.76,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.78,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.8,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.82,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.84,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.86,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.88,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.9,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.92,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.94,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.96,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
44.98,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.02,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.04,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.06,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.08,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.1,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.12,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.14,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.16,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.18,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.2,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.22,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.24,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.26,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.28,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.3,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.32,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
45.34,-0.1408,-0.1009013333,-0.061448,-0.0740986667,-0.0740986667,-0.078072,-0.0857093333,-0.089304,-0.0880986667,-0.06736,-0.1088,-0.1552466667,-0.20268,-0.2019066667,-0.2053266667,-0.0971533333,-0.2177066667,-0.22058,-0.1328,-0.031324,-0.02926,-0.032596,-0.033296,-0.2089466667
